dataset,filter,family,size,strategy,ef,pass,qrow,latency_ms,recall_at_10,nodes_popped,dist_comps,seed_dist_comps,filter_checks,pop_idx_cand_full,pop_idx_results_full,twohop_examined,twohop_appended,prefilter_skips,secondorder_allocs,reencountered_burned,strategy_selected
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,951,13.8142,1.00,6510,14534,0,52912,14,1410,832,6,34405,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,957,5.0445,1.00,1067,7624,0,19433,6,82,320,84,14789,5,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,975,22.7841,1.00,10757,23165,0,86320,10,2794,576,51,55621,9,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,985,24.4143,1.00,12304,24959,0,82422,14,4567,832,5,48980,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,988,5.6505,1.00,1277,8106,0,26890,8,87,448,121,21052,7,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,2,999,20.5398,1.00,10628,20313,0,74615,23,4728,1408,2,46051,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,21,28.3913,1.00,14345,27749,0,118494,19,6009,1152,3,79286,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,68,9.2068,1.00,3774,10670,0,32215,13,1145,768,9,20543,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,77,5.1263,1.00,1068,8472,0,19432,6,99,320,91,14785,5,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,78,14.5210,1.00,7086,15730,0,51010,13,2531,768,8,30884,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,82,15.4844,1.00,5687,18038,0,63162,10,1271,576,21,43462,9,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,88,33.1129,1.00,16766,30071,0,156326,14,5509,832,2,113347,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,90,2.9184,1.00,501,5056,0,8279,5,5,256,156,6364,4,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,113,23.1508,1.00,11506,24184,0,65488,11,4501,640,2,32959,10,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,124,20.9867,1.00,10324,20713,0,89607,10,2685,576,21,62494,9,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,160,27.0582,1.00,14355,24154,0,125445,23,5371,1408,2,88936,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,172,20.6631,1.00,9674,21594,0,70922,30,3168,1856,8,42729,29,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,175,3.3713,1.00,533,5341,0,7802,11,53,640,74,4751,10,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,199,13.7893,1.00,5970,16083,0,44454,25,1908,1536,6,25075,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,218,12.6011,1.00,5202,14250,0,51011,12,1362,704,12,34981,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,223,3.9965,1.00,903,5856,0,14155,12,113,704,71,10058,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,236,15.5303,1.00,7619,15861,0,56909,15,3290,896,7,35718,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,248,4.9747,1.00,1280,6734,0,22231,10,69,576,78,17018,9,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,251,29.6172,1.00,14952,24736,0,124210,20,5474,1216,1,86922,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,260,19.0844,1.00,8514,18345,0,66665,9,2264,512,3,42732,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,280,34.1822,1.00,18033,31613,0,111614,14,5214,832,5,64497,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,309,18.3779,1.00,9871,18278,0,59668,21,4531,1280,0,33315,20,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,313,20.9222,1.00,11006,21641,0,76509,19,5297,1152,3,46159,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,358,31.9652,1.00,17205,28739,0,129692,15,6778,896,3,86300,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,487,21.1899,0.90,8354,23463,0,89485,12,2063,704,3,61651,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,515,44.4023,1.00,25971,36903,0,147741,17,9637,1024,0,87109,16,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,557,32.3385,1.00,14216,33218,0,153658,11,3348,640,0,109689,10,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,581,37.0950,1.00,20974,31966,0,126340,13,8621,768,2,75490,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,587,35.4908,1.00,19930,32009,0,130537,16,8726,960,4,80568,15,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,611,31.4712,1.00,16844,27287,0,154421,28,5308,1728,0,112124,27,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,627,37.2297,1.00,16915,34954,0,190521,9,3138,512,1,142772,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,648,17.0129,1.00,8661,17525,0,51702,19,3739,1152,0,27784,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,649,7.7642,1.00,1984,10932,0,35513,12,277,704,72,26545,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,655,6.7650,1.00,1903,8991,0,41871,9,119,512,47,34463,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,688,14.5778,0.90,6671,16416,0,46326,15,2859,896,1,26069,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,690,30.6298,1.00,15530,29807,0,114317,24,6518,1472,2,71065,23,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,691,12.2167,0.70,4084,15139,0,59452,9,810,512,69,44052,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,706,12.2261,1.00,5496,13461,0,43337,12,1669,704,7,27180,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,707,18.3036,1.00,7723,18525,0,95614,12,1378,704,18,72292,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,717,7.0805,1.00,2349,8788,0,35088,9,393,512,32,27517,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,720,34.6615,1.00,16837,33457,0,126630,12,4407,704,3,79386,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,737,34.4502,1.00,18560,29210,0,161296,24,5754,1472,3,116074,23,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,760,20.7391,1.00,10802,19046,0,74843,26,4719,1600,26,46366,25,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,763,26.4274,1.00,12150,26434,0,90724,15,4241,896,4,54903,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,811,45.6404,0.90,21381,39262,0,257273,15,5840,896,3,199692,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,817,25.1068,1.00,12620,23477,0,90153,11,4156,640,14,57015,10,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,822,19.3768,1.00,9982,19164,0,65435,8,4289,448,3,39215,7,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,844,30.1165,1.00,14988,26552,0,150125,12,2872,704,5,111459,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,845,13.0244,1.00,6083,14176,0,44594,13,2300,768,4,27075,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,852,13.2173,1.00,5895,16016,0,41509,9,1847,512,37,23683,8,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,869,19.1131,1.00,10064,19240,0,80852,19,4357,1152,3,53754,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,872,23.5869,1.00,11884,23504,0,85142,16,4915,960,1,52352,15,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,899,37.6831,1.00,20851,33597,0,112922,18,8651,1088,1,60514,17,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,936,19.9928,1.00,9799,19170,0,88026,15,2590,896,19,62973,14,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,948,27.7608,1.00,14402,23622,0,138431,13,2968,768,9,102980,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,951,13.9661,1.00,6510,14534,0,52912,14,1410,832,6,34405,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,957,5.2437,1.00,1067,7624,0,19433,6,82,320,84,14789,5,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,975,23.1656,1.00,10757,23165,0,86320,10,2794,576,51,55621,9,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,985,24.2723,1.00,12304,24959,0,82422,14,4567,832,5,48980,13,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,988,5.6657,1.00,1277,8106,0,26890,8,87,448,121,21052,7,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,256,3,999,20.9228,1.00,10628,20313,0,74615,23,4728,1408,2,46051,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,21,39.4023,1.00,18709,40370,0,140922,36,7881,2240,6,86540,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,68,13.5501,1.00,5327,16104,0,45996,27,1741,1664,16,29121,26,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,77,9.7502,1.00,2145,15273,0,34891,16,263,960,96,25253,15,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,78,20.6958,1.00,9234,23189,0,65633,27,4028,1664,16,37364,26,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,82,22.0425,1.00,8044,26112,0,78049,23,2001,1408,39,50019,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,88,43.3277,1.00,21084,41649,0,186915,31,7011,1920,3,130611,30,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,90,17.2358,1.00,7648,19355,0,57631,20,2926,1216,156,35705,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,113,28.0944,1.00,13587,29849,0,73085,22,5640,1344,44,34386,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,124,28.7525,1.00,12944,29782,0,103260,21,3939,1280,75,67339,20,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,160,39.7516,1.00,20598,36508,0,171662,62,7666,3904,5,117421,61,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,172,27.3640,1.00,12037,30578,0,84830,65,4663,4096,16,46843,64,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,175,5.3535,1.00,978,8948,0,13081,18,88,1088,130,7919,17,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,199,19.1310,1.00,7777,22972,0,54693,43,2850,2688,8,28456,42,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,218,18.2414,1.00,6821,20657,0,67615,31,1802,1920,24,45538,30,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,223,6.8952,1.00,1723,10049,0,26630,20,170,1216,201,19687,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,236,21.5586,1.00,10053,22829,0,81815,42,4251,2624,12,52262,41,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,248,8.6698,1.00,2386,11922,0,31915,18,227,1088,135,22406,17,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,251,39.6348,1.00,20757,36982,0,155395,48,8162,3008,7,101529,47,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,260,23.7252,1.00,10970,24859,0,75862,25,3473,1536,39,44021,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,280,41.3300,1.00,21874,39064,0,125738,34,7082,2112,24,68633,33,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,309,24.5130,1.00,12050,25916,0,76038,63,6112,3968,12,40670,62,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,313,28.8231,1.00,13970,30789,0,96899,50,6997,3136,5,55577,49,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,358,43.6701,1.00,22349,41404,0,155022,45,9127,2816,38,95573,44,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,487,29.7330,0.90,11310,34797,0,110460,26,3175,1600,24,70997,25,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,515,53.3661,1.00,30634,47634,0,152563,36,13908,2240,1,77851,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,557,70.0486,1.00,19152,45701,0,188782,26,5088,1600,6,129107,25,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,581,46.0466,1.00,25671,41670,0,144015,19,11482,1152,3,80501,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,587,44.4110,1.00,24229,40931,0,154034,41,10447,2560,12,92258,40,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,611,43.7931,1.00,23658,37758,0,201619,62,7005,3904,0,143374,61,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,627,52.8704,1.00,23888,52370,0,226141,24,5404,1472,12,156627,23,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,648,21.4897,1.00,10206,23899,0,61380,58,4761,3648,0,30661,57,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,649,12.1130,1.00,3077,17152,0,50687,23,466,1408,133,36403,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,655,12.2823,1.00,3544,15144,0,70484,22,233,1344,164,57262,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,688,19.7272,1.00,8249,23388,0,54208,28,3832,1728,4,27684,27,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,690,40.8710,1.00,19845,39063,0,153991,68,7788,4288,4,98004,67,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,691,19.9766,0.90,6447,25387,0,80181,22,1412,1344,117,55029,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,706,16.4763,1.00,7060,18759,0,55909,25,2214,1536,32,34691,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,707,25.0005,1.00,10595,26010,0,120228,28,1885,1728,87,88391,27,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,717,12.1105,1.00,3904,15027,0,50978,23,668,1408,136,37802,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,720,44.8483,1.00,21997,44730,0,146776,25,6738,1536,6,85187,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,737,47.5630,1.00,25349,42473,0,195516,56,8669,3501,3,131693,55,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,760,27.7447,1.00,13828,27448,0,104600,85,6487,5376,35,64687,84,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,763,34.6238,1.00,15810,37322,0,104068,34,6384,2112,16,55333,33,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,811,69.1839,0.90,33151,62993,0,347332,36,8668,2240,4,256475,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,817,33.5010,1.00,16228,33608,0,100853,25,6626,1536,16,55245,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,822,25.4053,1.00,12308,26074,0,81229,20,5694,1216,6,47546,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,844,44.6288,1.00,20960,38832,0,180977,25,5071,1536,8,126016,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,845,19.2870,1.00,7768,20870,0,54815,33,3246,2048,8,30702,32,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,852,18.6926,1.00,7496,22827,0,52913,22,2903,1344,50,28815,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,869,28.6336,1.00,14233,27900,0,122838,38,5723,2368,6,84524,37,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,872,32.9305,1.00,15388,33176,0,126928,49,6717,3072,3,82350,48,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,899,46.7037,1.00,25309,43346,0,128627,37,11791,2304,2,63355,36,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,936,28.9044,1.00,13518,30657,0,101277,32,5011,1984,24,63123,31,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,948,37.1977,1.00,19040,34136,0,159715,38,4749,2368,15,110670,37,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,951,20.1138,1.00,9143,22539,0,62969,32,2743,1984,16,35482,31,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,957,8.6396,1.00,1857,12670,0,29824,13,173,768,114,21714,12,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,975,30.8399,1.00,14396,32628,0,100059,24,4412,1472,83,57951,23,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,985,32.0943,1.00,14923,34222,0,93921,30,6529,1856,13,50907,29,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,988,10.8763,1.00,2743,15122,0,50359,12,257,704,144,38712,11,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,1,999,28.5039,1.00,13760,30133,0,80732,42,6832,2624,7,40047,41,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,21,39.6878,1.00,18709,40370,0,140922,36,7881,2240,6,86540,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,68,13.5061,1.00,5327,16104,0,45996,27,1741,1664,16,29121,26,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,77,9.8245,1.00,2145,15273,0,34891,16,263,960,96,25253,15,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,78,20.5428,1.00,9234,23189,0,65633,27,4028,1664,16,37364,26,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,82,21.6496,1.00,8044,26112,0,78049,23,2001,1408,39,50019,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,88,43.8128,1.00,21084,41649,0,186915,31,7011,1920,3,130611,30,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,90,17.3735,1.00,7648,19355,0,57631,20,2926,1216,156,35705,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,113,28.2752,1.00,13587,29849,0,73085,22,5640,1344,44,34386,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,124,28.2153,1.00,12944,29782,0,103260,21,3939,1280,75,67339,20,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,160,40.1501,1.00,20598,36508,0,171662,62,7666,3904,5,117421,61,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,172,27.1229,1.00,12037,30578,0,84830,65,4663,4096,16,46843,64,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,175,5.4797,1.00,978,8948,0,13081,18,88,1088,130,7919,17,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,199,18.9753,1.00,7777,22972,0,54693,43,2850,2688,8,28456,42,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,218,17.9778,1.00,6821,20657,0,67615,31,1802,1920,24,45538,30,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,223,6.8340,1.00,1723,10049,0,26630,20,170,1216,201,19687,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,236,22.2966,1.00,10053,22829,0,81815,42,4251,2624,12,52262,41,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,248,8.7482,1.00,2386,11922,0,31915,18,227,1088,135,22406,17,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,251,39.6764,1.00,20757,36982,0,155395,48,8162,3008,7,101529,47,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,260,23.6360,1.00,10970,24859,0,75862,25,3473,1536,39,44021,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,280,41.4958,1.00,21874,39064,0,125738,34,7082,2112,24,68633,33,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,309,24.3726,1.00,12050,25916,0,76038,63,6112,3968,12,40670,62,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,313,28.9497,1.00,13970,30789,0,96899,50,6997,3136,5,55577,49,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,358,43.6091,1.00,22349,41404,0,155022,45,9127,2816,38,95573,44,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,487,30.5302,0.90,11310,34797,0,110460,26,3175,1600,24,70997,25,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,515,55.5109,1.00,30634,47634,0,152563,36,13908,2240,1,77851,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,557,46.0411,1.00,19152,45701,0,188782,26,5088,1600,6,129107,25,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,581,47.3642,1.00,25671,41670,0,144015,19,11482,1152,3,80501,18,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,587,46.0498,1.00,24229,40931,0,154034,41,10447,2560,12,92258,40,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,611,44.0377,1.00,23658,37758,0,201619,62,7005,3904,0,143374,61,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,627,52.2073,1.00,23888,52370,0,226141,24,5404,1472,12,156627,23,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,648,21.9601,1.00,10206,23899,0,61380,58,4761,3648,0,30661,57,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,649,12.2415,1.00,3077,17152,0,50687,23,466,1408,133,36403,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,655,12.0690,1.00,3544,15144,0,70484,22,233,1344,164,57262,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,688,19.6473,1.00,8249,23388,0,54208,28,3832,1728,4,27684,27,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,690,40.0747,1.00,19845,39063,0,153991,68,7788,4288,4,98004,67,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,691,19.9121,0.90,6447,25387,0,80181,22,1412,1344,117,55029,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,706,16.4343,1.00,7060,18759,0,55909,25,2214,1536,32,34691,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,707,24.8715,1.00,10595,26010,0,120228,28,1885,1728,87,88391,27,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,717,11.7622,1.00,3904,15027,0,50978,23,668,1408,136,37802,22,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,720,44.6106,1.00,21997,44730,0,146776,25,6738,1536,6,85187,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,737,48.6868,1.00,25349,42473,0,195516,56,8669,3501,3,131693,55,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,760,27.4234,1.00,13828,27448,0,104600,85,6487,5376,35,64687,84,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,763,34.6706,1.00,15810,37322,0,104068,34,6384,2112,16,55333,33,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,811,69.3199,0.90,33151,62993,0,347332,36,8668,2240,4,256475,35,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,817,33.5584,1.00,16228,33608,0,100853,25,6626,1536,16,55245,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,822,25.6636,1.00,12308,26074,0,81229,20,5694,1216,6,47546,19,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,844,41.9319,1.00,20960,38832,0,180977,25,5071,1536,8,126016,24,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,845,18.1560,1.00,7768,20870,0,54815,33,3246,2048,8,30702,32,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,852,18.5131,1.00,7496,22827,0,52913,22,2903,1344,50,28815,21,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,869,28.7813,1.00,14233,27900,0,122838,38,5723,2368,6,84524,37,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,872,32.5744,1.00,15388,33176,0,126928,49,6717,3072,3,82350,48,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,899,46.1709,1.00,25309,43346,0,128627,37,11791,2304,2,63355,36,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,936,29.2452,1.00,13518,30657,0,101277,32,5011,1984,24,63123,31,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,948,37.5206,1.00,19040,34136,0,159715,38,4749,2368,15,110670,37,0,3
beir500k-f32,neg10_cat19,neg10,52824,pathseer-reorder,512,2,951,20.0200,1.00,9143,22539,0,62969,32,2743,1984,16,35482,31,0,3
