method,filter,family,size,b1,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,allow_iter_p50_ms,stage1_p50_ms,stage2_p50_ms,stage3_p50_ms,stage1_mb_per_q,stage2_kb_per_q,stage3_kb_per_q
acorn-ef512,anticorr_q0777_tau0.01,anticorr,9899827,0,1,1.0000,1.0000,0.00000,22.359,22.359,22.359,0.000,22.359,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0777_tau0.03,anticorr,9899736,0,1,1.0000,1.0000,0.00000,2.350,2.350,2.350,0.000,2.350,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0777_tau0.03,anticorr,9899736,0,1,1.0000,1.0000,0.00000,1.500,1.500,1.500,0.000,1.500,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0777_tau0.03,anticorr,9899736,0,1,1.0000,1.0000,0.00000,2.482,2.482,2.482,0.000,2.482,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0777_tau0.03,anticorr,9899736,0,1,1.0000,1.0000,0.00000,4.166,4.166,4.166,0.000,4.166,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0798_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00019,55.616,55.616,55.616,0.000,55.616,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0798_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,63.334,63.334,63.334,0.000,63.334,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0798_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00006,75.829,75.829,75.829,0.000,75.829,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0798_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,99.595,99.595,99.595,0.000,99.595,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0798_tau0.01,anticorr,9899653,0,1,0.8000,0.0000,0.00052,10.237,10.237,10.237,0.000,10.237,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0798_tau0.01,anticorr,9899653,0,1,1.0000,1.0000,0.00000,10.010,10.010,10.010,0.000,10.010,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0798_tau0.01,anticorr,9899653,0,1,1.0000,1.0000,0.00000,14.126,14.126,14.126,0.000,14.126,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0798_tau0.01,anticorr,9899653,0,1,1.0000,1.0000,0.00000,21.421,21.421,21.421,0.000,21.421,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0798_tau0.03,anticorr,9900398,0,1,1.0000,1.0000,0.00000,2.904,2.904,2.904,0.000,2.904,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0798_tau0.03,anticorr,9900398,0,1,1.0000,1.0000,0.00000,1.431,1.431,1.431,0.000,1.431,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0798_tau0.03,anticorr,9900398,0,1,1.0000,1.0000,0.00000,2.124,2.124,2.124,0.000,2.124,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0798_tau0.03,anticorr,9900398,0,1,1.0000,1.0000,0.00000,3.696,3.696,3.696,0.000,3.696,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0804_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00026,69.277,69.277,69.277,0.000,69.277,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0804_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,76.162,76.162,76.162,0.000,76.162,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0804_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,89.091,89.091,89.091,0.000,89.091,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0804_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,103.939,103.939,103.939,0.000,103.939,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0804_tau0.01,anticorr,9899438,0,1,0.6000,0.0000,0.00117,13.697,13.697,13.697,0.000,13.697,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0804_tau0.01,anticorr,9899438,0,1,0.9000,0.0000,0.00017,13.772,13.772,13.772,0.000,13.772,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0804_tau0.01,anticorr,9899438,0,1,1.0000,1.0000,0.00000,18.984,18.984,18.984,0.000,18.984,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0804_tau0.01,anticorr,9899438,0,1,1.0000,1.0000,0.00000,27.138,27.138,27.138,0.000,27.138,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0804_tau0.03,anticorr,9900408,0,1,1.0000,1.0000,0.00000,2.773,2.773,2.773,0.000,2.773,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0804_tau0.03,anticorr,9900408,0,1,1.0000,1.0000,0.00000,1.699,1.699,1.699,0.000,1.699,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0804_tau0.03,anticorr,9900408,0,1,1.0000,1.0000,0.00000,2.760,2.760,2.760,0.000,2.760,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0804_tau0.03,anticorr,9900408,0,1,1.0000,1.0000,0.00000,4.726,4.726,4.726,0.000,4.726,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0819_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00018,64.523,64.523,64.523,0.000,64.523,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0819_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,71.254,71.254,71.254,0.000,71.254,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0819_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,82.650,82.650,82.650,0.000,82.650,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0819_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,98.399,98.399,98.399,0.000,98.399,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0819_tau0.01,anticorr,9899730,0,1,0.7000,0.0000,0.00057,10.822,10.822,10.822,0.000,10.822,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0819_tau0.01,anticorr,9899730,0,1,0.7000,0.0000,0.00057,11.892,11.892,11.892,0.000,11.892,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0819_tau0.01,anticorr,9899730,0,1,0.7000,0.0000,0.00057,17.110,17.110,17.110,0.000,17.110,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0819_tau0.01,anticorr,9899730,0,1,0.7000,0.0000,0.00057,24.304,24.304,24.304,0.000,24.304,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0819_tau0.03,anticorr,9900218,0,1,0.9000,0.0000,0.00112,2.402,2.402,2.402,0.000,2.402,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0819_tau0.03,anticorr,9900218,0,1,1.0000,1.0000,0.00000,1.643,1.643,1.643,0.000,1.643,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0819_tau0.03,anticorr,9900218,0,1,1.0000,1.0000,0.00000,2.346,2.346,2.346,0.000,2.346,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0819_tau0.03,anticorr,9900218,0,1,1.0000,1.0000,0.00000,4.029,4.029,4.029,0.000,4.029,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0823_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00039,40.882,40.882,40.882,0.000,40.882,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0823_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00021,48.419,48.419,48.419,0.000,48.419,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0823_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00013,58.577,58.577,58.577,0.000,58.577,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0823_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,71.948,71.948,71.948,0.000,71.948,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0823_tau0.01,anticorr,9899861,0,1,0.6000,0.0000,0.00176,8.283,8.283,8.283,0.000,8.283,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0823_tau0.01,anticorr,9899861,0,1,0.7000,0.0000,0.00123,8.646,8.646,8.646,0.000,8.646,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0823_tau0.01,anticorr,9899861,0,1,0.8000,0.0000,0.00110,12.596,12.596,12.596,0.000,12.596,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0823_tau0.01,anticorr,9899861,0,1,0.9000,0.0000,0.00002,19.316,19.316,19.316,0.000,19.316,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0823_tau0.03,anticorr,9899875,0,1,0.6000,0.0000,0.00252,3.036,3.036,3.036,0.000,3.036,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0823_tau0.03,anticorr,9899875,0,1,0.6000,0.0000,0.00252,1.881,1.881,1.881,0.000,1.881,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0823_tau0.03,anticorr,9899875,0,1,0.9000,0.0000,0.00033,3.240,3.240,3.240,0.000,3.240,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0823_tau0.03,anticorr,9899875,0,1,0.9000,0.0000,0.00033,5.068,5.068,5.068,0.000,5.068,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0830_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00027,57.976,57.976,57.976,0.000,57.976,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0830_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00015,68.204,68.204,68.204,0.000,68.204,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0830_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,79.216,79.216,79.216,0.000,79.216,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0830_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,94.496,94.496,94.496,0.000,94.496,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0830_tau0.01,anticorr,9899917,0,1,0.8000,0.0000,0.00073,10.664,10.664,10.664,0.000,10.664,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0830_tau0.01,anticorr,9899917,0,1,1.0000,1.0000,0.00000,11.179,11.179,11.179,0.000,11.179,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0830_tau0.01,anticorr,9899917,0,1,1.0000,1.0000,0.00000,14.891,14.891,14.891,0.000,14.891,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0830_tau0.01,anticorr,9899917,0,1,1.0000,1.0000,0.00000,22.469,22.469,22.469,0.000,22.469,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0830_tau0.03,anticorr,9899898,0,1,1.0000,1.0000,0.00000,2.186,2.186,2.186,0.000,2.186,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0830_tau0.03,anticorr,9899898,0,1,1.0000,1.0000,0.00000,1.402,1.402,1.402,0.000,1.402,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0830_tau0.03,anticorr,9899898,0,1,1.0000,1.0000,0.00000,2.344,2.344,2.344,0.000,2.344,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0830_tau0.03,anticorr,9899898,0,1,1.0000,1.0000,0.00000,3.591,3.591,3.591,0.000,3.591,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0835_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00033,62.906,62.906,62.906,0.000,62.906,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0835_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,71.717,71.717,71.717,0.000,71.717,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0835_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00002,95.218,95.218,95.218,0.000,95.218,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0835_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00002,98.580,98.580,98.580,0.000,98.580,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0835_tau0.01,anticorr,9900310,0,1,1.0000,1.0000,0.00000,11.432,11.432,11.432,0.000,11.432,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0835_tau0.01,anticorr,9900310,0,1,1.0000,1.0000,0.00000,11.920,11.920,11.920,0.000,11.920,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0835_tau0.01,anticorr,9900310,0,1,1.0000,1.0000,0.00000,17.045,17.045,17.045,0.000,17.045,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0835_tau0.01,anticorr,9900310,0,1,1.0000,1.0000,0.00000,26.348,26.348,26.348,0.000,26.348,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0835_tau0.03,anticorr,9899227,0,1,0.9000,0.0000,0.00045,2.885,2.885,2.885,0.000,2.885,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0835_tau0.03,anticorr,9899227,0,1,1.0000,1.0000,0.00000,2.019,2.019,2.019,0.000,2.019,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0835_tau0.03,anticorr,9899227,0,1,1.0000,1.0000,0.00000,2.656,2.656,2.656,0.000,2.656,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0835_tau0.03,anticorr,9899227,0,1,1.0000,1.0000,0.00000,4.658,4.658,4.658,0.000,4.658,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0846_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00024,56.591,56.591,56.591,0.000,56.591,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0846_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00015,64.506,64.506,64.506,0.000,64.506,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0846_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00006,81.365,81.365,81.365,0.000,81.365,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0846_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00004,126.222,126.222,126.222,0.000,126.222,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0846_tau0.01,anticorr,9899928,0,1,0.7000,0.0000,0.00073,12.691,12.691,12.691,0.000,12.691,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0846_tau0.01,anticorr,9899928,0,1,0.9000,0.0000,0.00056,13.471,13.471,13.471,0.000,13.471,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0846_tau0.01,anticorr,9899928,0,1,1.0000,1.0000,0.00000,18.704,18.704,18.704,0.000,18.704,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0846_tau0.01,anticorr,9899928,0,1,1.0000,1.0000,0.00000,24.372,24.372,24.372,0.000,24.372,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0846_tau0.03,anticorr,9899958,0,1,1.0000,1.0000,0.00000,2.104,2.104,2.104,0.000,2.104,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0846_tau0.03,anticorr,9899958,0,1,1.0000,1.0000,0.00000,1.683,1.683,1.683,0.000,1.683,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0846_tau0.03,anticorr,9899958,0,1,1.0000,1.0000,0.00000,2.563,2.563,2.563,0.000,2.563,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0846_tau0.03,anticorr,9899958,0,1,1.0000,1.0000,0.00000,3.977,3.977,3.977,0.000,3.977,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0856_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00033,48.045,48.045,48.045,0.000,48.045,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0856_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,58.386,58.386,58.386,0.000,58.386,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0856_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,66.161,66.161,66.161,0.000,66.161,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0856_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00006,80.979,80.979,80.979,0.000,80.979,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0856_tau0.01,anticorr,9899480,0,1,0.4000,0.0000,0.00317,9.363,9.363,9.363,0.000,9.363,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0856_tau0.01,anticorr,9899480,0,1,0.7000,0.0000,0.00071,9.056,9.056,9.056,0.000,9.056,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0856_tau0.01,anticorr,9899480,0,1,0.9000,0.0000,0.00021,15.347,15.347,15.347,0.000,15.347,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0856_tau0.01,anticorr,9899480,0,1,0.9000,0.0000,0.00021,27.023,27.023,27.023,0.000,27.023,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0856_tau0.03,anticorr,9900015,0,1,1.0000,1.0000,0.00000,2.740,2.740,2.740,0.000,2.740,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0856_tau0.03,anticorr,9900015,0,1,1.0000,1.0000,0.00000,1.629,1.629,1.629,0.000,1.629,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0856_tau0.03,anticorr,9900015,0,1,1.0000,1.0000,0.00000,2.568,2.568,2.568,0.000,2.568,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0856_tau0.03,anticorr,9900015,0,1,1.0000,1.0000,0.00000,4.470,4.470,4.470,0.000,4.470,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0875_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00015,82.919,82.919,82.919,0.000,82.919,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0875_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,91.347,91.347,91.347,0.000,91.347,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0875_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,102.176,102.176,102.176,0.000,102.176,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0875_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,119.271,119.271,119.271,0.000,119.271,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0875_tau0.01,anticorr,9900450,0,1,0.8000,0.0000,0.00080,17.307,17.307,17.307,0.000,17.307,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0875_tau0.01,anticorr,9900450,0,1,0.9000,0.0000,0.00060,16.578,16.578,16.578,0.000,16.578,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0875_tau0.01,anticorr,9900450,0,1,1.0000,1.0000,0.00000,23.166,23.166,23.166,0.000,23.166,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0875_tau0.01,anticorr,9900450,0,1,1.0000,1.0000,0.00000,32.773,32.773,32.773,0.000,32.773,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0875_tau0.03,anticorr,9900620,0,1,0.9000,0.0000,0.00009,2.846,2.846,2.846,0.000,2.846,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0875_tau0.03,anticorr,9900620,0,1,1.0000,1.0000,0.00000,1.729,1.729,1.729,0.000,1.729,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0875_tau0.03,anticorr,9900620,0,1,1.0000,1.0000,0.00000,2.486,2.486,2.486,0.000,2.486,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0875_tau0.03,anticorr,9900620,0,1,1.0000,1.0000,0.00000,4.125,4.125,4.125,0.000,4.125,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0886_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00024,57.386,57.386,57.386,0.000,57.386,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0886_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00012,64.460,64.460,64.460,0.000,64.460,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0886_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00006,71.500,71.500,71.500,0.000,71.500,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0886_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00004,87.650,87.650,87.650,0.000,87.650,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0886_tau0.01,anticorr,9900045,0,1,1.0000,1.0000,0.00000,11.557,11.557,11.557,0.000,11.557,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0886_tau0.01,anticorr,9900045,0,1,1.0000,1.0000,0.00000,11.950,11.950,11.950,0.000,11.950,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0886_tau0.01,anticorr,9900045,0,1,1.0000,1.0000,0.00000,16.175,16.175,16.175,0.000,16.175,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0886_tau0.01,anticorr,9900045,0,1,1.0000,1.0000,0.00000,22.166,22.166,22.166,0.000,22.166,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0886_tau0.03,anticorr,9900285,0,1,1.0000,1.0000,0.00000,2.296,2.296,2.296,0.000,2.296,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0886_tau0.03,anticorr,9900285,0,1,1.0000,1.0000,0.00000,1.636,1.636,1.636,0.000,1.636,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0886_tau0.03,anticorr,9900285,0,1,1.0000,1.0000,0.00000,2.253,2.253,2.253,0.000,2.253,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0886_tau0.03,anticorr,9900285,0,1,1.0000,1.0000,0.00000,3.758,3.758,3.758,0.000,3.758,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0889_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00016,64.745,64.745,64.745,0.000,64.745,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0889_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00012,70.422,70.422,70.422,0.000,70.422,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0889_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00010,80.990,80.990,80.990,0.000,80.990,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0889_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00008,96.359,96.359,96.359,0.000,96.359,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0889_tau0.01,anticorr,9900138,0,1,0.7000,0.0000,0.00098,14.897,14.897,14.897,0.000,14.897,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0889_tau0.01,anticorr,9900138,0,1,0.8000,0.0000,0.00081,15.603,15.603,15.603,0.000,15.603,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0889_tau0.01,anticorr,9900138,0,1,1.0000,1.0000,0.00000,21.044,21.044,21.044,0.000,21.044,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0889_tau0.01,anticorr,9900138,0,1,1.0000,1.0000,0.00000,29.466,29.466,29.466,0.000,29.466,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0889_tau0.03,anticorr,9899382,0,1,1.0000,1.0000,0.00000,2.841,2.841,2.841,0.000,2.841,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0889_tau0.03,anticorr,9899382,0,1,1.0000,1.0000,0.00000,1.945,1.945,1.945,0.000,1.945,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0889_tau0.03,anticorr,9899382,0,1,1.0000,1.0000,0.00000,2.996,2.996,2.996,0.000,2.996,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0889_tau0.03,anticorr,9899382,0,1,1.0000,1.0000,0.00000,5.176,5.176,5.176,0.000,5.176,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0893_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00075,53.832,53.832,53.832,0.000,53.832,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0893_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00028,61.114,61.114,61.114,0.000,61.114,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0893_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,70.278,70.278,70.278,0.000,70.278,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0893_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,83.462,83.462,83.462,0.000,83.462,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0893_tau0.01,anticorr,9899771,0,1,0.9000,0.0000,0.00012,10.767,10.767,10.767,0.000,10.767,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0893_tau0.01,anticorr,9899771,0,1,0.9000,0.0000,0.00012,11.989,11.989,11.989,0.000,11.989,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0893_tau0.01,anticorr,9899771,0,1,0.9000,0.0000,0.00012,17.877,17.877,17.877,0.000,17.877,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0893_tau0.01,anticorr,9899771,0,1,1.0000,1.0000,0.00000,21.593,21.593,21.593,0.000,21.593,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0893_tau0.03,anticorr,9899877,0,1,1.0000,1.0000,0.00000,2.641,2.641,2.641,0.000,2.641,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0893_tau0.03,anticorr,9899877,0,1,1.0000,1.0000,0.00000,1.738,1.738,1.738,0.000,1.738,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0893_tau0.03,anticorr,9899877,0,1,1.0000,1.0000,0.00000,2.236,2.236,2.236,0.000,2.236,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0893_tau0.03,anticorr,9899877,0,1,1.0000,1.0000,0.00000,3.730,3.730,3.730,0.000,3.730,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0918_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00031,60.051,60.051,60.051,0.000,60.051,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0918_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00020,67.399,67.399,67.399,0.000,67.399,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0918_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00009,78.736,78.736,78.736,0.000,78.736,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0918_tau0,anticorr,9900000,0,1,0.2000,0.0000,0.00004,106.900,106.900,106.900,0.000,106.900,0.000,0.000,0.00,0.0,0.0
